cod_ue_id,desc_ue,distrito,area,desc_departamento,estadoinstitucion,Latitud,Longitud,distance_border_km,rank_border,prioridad_frontera
81890063,NARANJAL DON BOSCO,MONTERO,URBANO,Santa Cruz,Abierta,-17.403799057006836,-63.20698165893555,606.217425925343,15767,BAJA
81950013,POTRERITO 24 DE SEPTIEMBRE,BUENA VISTA,RURAL,Santa Cruz,Abierta,-17.452400207519,-63.70107650756802,606.4268088989849,15768,BAJA
72180023,NUEVA AURORA,SAN ANDRES/ LORETO,RURAL,Beni,Abierta,-15.148099899291992,-63.94295120239258,606.4824807891846,15769,BAJA
81950054,HEROINAS,YAPACANI,RURAL,Santa Cruz,Abierta,-17.404800415039062,-63.88991165161133,606.5441074653672,15770,BAJA
72180060,ZAMARIA,SAN ANDRES/ LORETO,RURAL,Beni,Abierta,-15.148900032043455,-63.94226837158203,606.5715515670774,15771,BAJA
81950115,LOS TAJIBOS,BUENA VISTA,URBANO,Santa Cruz,Abierta,-17.448999404907,-63.66255187988298,606.8053862457526,15772,BAJA
61950071,CRISTO REY,YAPACANI,RURAL,Santa Cruz,Abierta,-17.409700393676758,-63.88717651367188,606.818372174061,15773,BAJA
81930021,GUENDA VIEJO,PORTACHUELO,RURAL,Santa Cruz,Abierta,-17.447700500488,-63.43372344970703,606.9499802856756,15774,BAJA
71930064,4 DE MARZO,SANTA ROSA DEL SARA,RURAL,Santa Cruz,Abierta,-16.937400817871,-63.90003967285202,606.9964205975097,15775,BAJA
61950039,VILLA BUSCH,YAPACANI,RURAL,Santa Cruz,Abierta,-17.404800415039062,-63.88559341430664,607.00280463991,15776,BAJA
71950037,LA ENCONADA,SAN JUAN DE YAPACANI,RURAL,Santa Cruz,Abierta,-17.056699752808,-63.89567947387701,607.0742407618001,15777,BAJA
71930071,FAJA CENTRAL CUARTA,SANTA ROSA DEL SARA,RURAL,Santa Cruz,Abierta,-16.90180015564,-63.90015411376999,607.0989720215903,15778,BAJA
61950019,SIMON BOLIVAR I,YAPACANI,RURAL,Santa Cruz,Abierta,-17.405700683594,-63.88447189330998,607.1189457891525,15779,BAJA
61950020,SIMON BOLIVAR II,YAPACANI,RURAL,Santa Cruz,Abierta,-17.405700683594,-63.88447189330998,607.1189457891525,15780,BAJA
81950018,SAN ISIDRO,BUENA VISTA,RURAL,Santa Cruz,Abierta,-17.445999145508,-63.53604888915999,607.1393751220492,15781,BAJA
61950017,NACIONAL BOLIVIA I,YAPACANI,RURAL,Santa Cruz,Abierta,-17.394100189209,-63.88455581664999,607.1485528910257,15782,BAJA
81950038,NACIONAL BOLIVIA II,YAPACANI,RURAL,Santa Cruz,Abierta,-17.394100189209,-63.88455581664999,607.1485528910257,15783,BAJA
81950012,VIRGEN DEL CARMEN,BUENA VISTA,RURAL,Santa Cruz,Abierta,-17.445699691773,-63.69191360473599,607.1727103118293,15784,BAJA
81950039,ALIANZA NORTE,YAPACANI,RURAL,Santa Cruz,Abierta,-17.398399353027344,-63.88375473022461,607.2193765736517,15785,BAJA
71950020,VILLA IMPERIAL,SAN CARLOS,RURAL,Santa Cruz,Abierta,-17.44499969482422,-63.8317985534668,607.2506339721677,15786,BAJA
81970066,JUAN LATINO,WARNES,RURAL,Santa Cruz,Abierta,-17.44409942626953,-63.22154235839844,607.3508518676756,15787,BAJA
81840007,JOSE BARRERO VALVERDE,ASCENCION DE GUARAYOS,RURAL,Santa Cruz,Abierta,-15.898838388692,-63.17311048507702,607.3726307420962,15788,BAJA
81950041,CESAR BANZER ALIAGA II,YAPACANI,RURAL,Santa Cruz,Abierta,-17.400800704956055,-63.88166809082031,607.4330558958128,15789,BAJA
61950024,CESAR BANZER ALIAGA I,YAPACANI,RURAL,Santa Cruz,Abierta,-17.400800704956055,-63.88166809082031,607.4330558958128,15790,BAJA
71890003,PRINCIPE DE PAZ FE Y ALEGRIA 2,GENERAL SAAVEDRA,URBANO,Santa Cruz,Abierta,-17.22500038147,-63.213050842284986,607.4527774800474,15791,BAJA
81950056,PEDRO DOMINGO MURILLO,YAPACANI,RURAL,Santa Cruz,Abierta,-17.40180015564,-63.88127136230503,607.4718775738291,15792,BAJA
81950040,GERMAN BUSCH,YAPACANI,RURAL,Santa Cruz,Abierta,-17.40180015564,-63.88127136230503,607.4718775738291,15793,BAJA
71950058,3 DE JUNIO,SAN JUAN DE YAPACANI,RURAL,Santa Cruz,Abierta,-17.047199249268,-63.89197921752901,607.4989314288746,15794,BAJA
71890001,HILARION TOMELICHT,GENERAL SAAVEDRA,URBANO,Santa Cruz,Abierta,-17.228799819946,-63.21364593505899,607.5035608240121,15795,BAJA
71890005,ANGEL ZELAYA,GENERAL SAAVEDRA,URBANO,Santa Cruz,Abierta,-17.228799819946,-63.21364593505899,607.5035608240121,15796,BAJA
61950066,ISABEL JURADO,YAPACANI,URBANO,Santa Cruz,Abierta,-17.389121030215343,-63.88131647070316,607.509202849467,15797,BAJA
71890006,CARMEN ZELAYA,GENERAL SAAVEDRA,URBANO,Santa Cruz,Abierta,-17.22319984436,-63.21390151977499,607.5491465095025,15798,BAJA
71890004,AURA HURTADO,GENERAL SAAVEDRA,URBANO,Santa Cruz,Abierta,-17.22319984436,-63.21390151977499,607.5491465095025,15799,BAJA
61950046,NIÑO JESUS,YAPACANI,URBANO,Santa Cruz,Abierta,-17.413400650024414,-63.87929916381836,607.6428007019194,15800,BAJA
81890118,EL PARAISO,MONTERO,URBANO,Santa Cruz,Abierta,-17.361200332642,-63.220058441162,607.7479259953985,15801,BAJA
81840036,SAN LUIS,ASCENCION DE GUARAYOS,URBANO,Santa Cruz,Abierta,-15.87728612003665,-63.17709712942508,607.8645260795948,15802,BAJA
81840044,PABLO GUARISTI GUIPI,ASCENCION DE GUARAYOS,URBANO,Santa Cruz,Abierta,-15.896967303207056,-63.17839264869691,607.943802523984,15803,BAJA
81840024,MADRE MARIA HUEBER,ASCENCION DE GUARAYOS,RURAL,Santa Cruz,Abierta,-15.89680004119873,-63.17840194702149,607.9453034759075,15804,BAJA
81950055,25 DE MAYO,YAPACANI,RURAL,Santa Cruz,Abierta,-17.405500411987,-63.87668609619101,607.9466405094469,15805,BAJA
81950042,12 DE OCTUBRE,YAPACANI,RURAL,Santa Cruz,Abierta,-17.396900177002,-63.87633514404297,608.0125215199263,15806,BAJA
81840027,27 DE MAYO,ASCENCION DE GUARAYOS,URBANO,Santa Cruz,Abierta,-15.894200325012,-63.17956161499001,608.0773177258853,15807,BAJA
71890008,NUEVA ESPERANZA,GENERAL SAAVEDRA,RURAL,Santa Cruz,Abierta,-17.160900115967,-63.21741485595703,608.127265915432,15808,BAJA
71890039,NUEVA ESPERANZA II,GENERAL SAAVEDRA,RURAL,Santa Cruz,Abierta,-17.160900115967,-63.21741485595703,608.127265915432,15809,BAJA
81890040,CUPESI,MONTERO,RURAL,Santa Cruz,Abierta,-17.302000045776,-63.22238540649403,608.1912385004017,15810,BAJA
81890122,23 DE MARZO,MONTERO,URBANO,Santa Cruz,Abierta,-17.362300872803,-63.22552490234398,608.32507635867,15811,BAJA
81890138,MI PAMPITA,MONTERO,URBANO,Santa Cruz,Abierta,-17.34072801744517,-63.225087081937104,608.3501231236886,15812,BAJA
71840015,SANTA ANA,URUBICHA,RURAL,Santa Cruz,Abierta,-15.73419952392578,-63.17780303955078,608.3700419776636,15813,BAJA
71950010,VILLA ROSARIO,SAN CARLOS,RURAL,Santa Cruz,Abierta,-17.434099197388,-63.72235107421898,608.4640773467676,15814,BAJA
81890117,BOLIVIANO ALEMAN,MONTERO,URBANO,Santa Cruz,Abierta,-17.351900100708,-63.22724533080998,608.5423948592316,15815,BAJA
81840003,SAN GREGORIO,ASCENCION DE GUARAYOS,RURAL,Santa Cruz,Abierta,-15.906900405884,-63.184967041015966,608.6176136121528,15816,BAJA
71950022,TACUARITA,SAN CARLOS,URBANO,Santa Cruz,Abierta,-17.432500839233,-63.797996520996,608.6420065765822,15817,BAJA
81840005,SAN JOSE OBRERO,ASCENCION DE GUARAYOS,RURAL,Santa Cruz,Abierta,-15.887553509559158,-63.18522572517389,608.7038434770575,15818,BAJA
61890011,ALIANZA DEL PROGRESO,MINEROS,RURAL,Santa Cruz,Abierta,-17.054800033569,-63.21970367431601,608.7175625092518,15819,BAJA
61890004,EDITH VALERIA CHOQUE,MINEROS,URBANO,Santa Cruz,Abierta,-17.117680276823435,-63.22246670722962,608.8062101248311,15820,BAJA
61950062,EL BIBOSI,YAPACANI,URBANO,Santa Cruz,Abierta,-17.398399353027,-63.868743896484034,608.813931858745,15821,BAJA
61950070,BIBOSI I,YAPACANI,URBANO,Santa Cruz,Abierta,-17.398399353027,-63.868743896484034,608.813931858745,15822,BAJA
61890042,PRUDENCIO TORRICO,MINEROS,RURAL,Santa Cruz,Abierta,-17.03969955444336,-63.22022247314453,608.8219748417688,15823,BAJA
81840008,CRISTO REY,ASCENCION DE GUARAYOS,RURAL,Santa Cruz,Abierta,-15.903300285339,-63.18704605102499,608.851088195229,15824,BAJA
81840022,ESTEBAN GEBHARD,ASCENCION DE GUARAYOS,RURAL,Santa Cruz,Abierta,-15.903300285339,-63.18704605102499,608.851088195229,15825,BAJA
81840043,TIERRAS NUEVAS,ASCENCION DE GUARAYOS,URBANO,Santa Cruz,Abierta,-15.89533697045,-63.187254667236,608.897527929691,15826,BAJA
61890049,INDEPENDENCIA,MINEROS,URBANO,Santa Cruz,Abierta,-16.967100143433,-63.21913909912098,608.9425710485099,15827,BAJA
61890048,MCAL. SUCRE,MINEROS,URBANO,Santa Cruz,Abierta,-16.967100143433,-63.21913909912098,608.9425710485099,15828,BAJA
81840002,SALVADOR IRAIPI MORE,ASCENCION DE GUARAYOS,RURAL,Santa Cruz,Abierta,-15.898279533993051,-63.18791103363054,608.958893854979,15829,BAJA
81840004,PABLO CUNSIK,ASCENCION DE GUARAYOS,RURAL,Santa Cruz,Abierta,-15.898279533993051,-63.18791103363054,608.958893854979,15830,BAJA
61890046,MCAL. SANTA CRUZ II,MINEROS,URBANO,Santa Cruz,Abierta,-16.966535036631697,-63.21940093000797,608.9722818633821,15831,BAJA
61890041,FAJA TUNARI,MINEROS,RURAL,Santa Cruz,Abierta,-16.989999895030028,-63.22024314363864,608.9858048006919,15832,BAJA
61890132,JUANA AZURDUY DE PADILLA,MINEROS,URBANO,Santa Cruz,Abierta,-17.126113649100233,-63.22508454322816,609.0571012752333,15833,BAJA
81890135,TUPAC KATARI,MONTERO,URBANO,Santa Cruz,Abierta,-17.326673693959986,-63.2315754890442,609.0862131630113,15834,BAJA
51890001,SIMON BOLIVAR,MINEROS,URBANO,Santa Cruz,Abierta,-16.974533991831,-63.22072594126098,609.0874121160068,15835,BAJA
81890098,FRANZ TAMAYO,MONTERO,URBANO,Santa Cruz,Abierta,-17.341600418091,-63.23262405395496,609.1481087151707,15836,BAJA
61890026,ROBERTO BARBERY PAZ,MINEROS,URBANO,Santa Cruz,Abierta,-17.118900299072,-63.22658157348599,609.2399901966332,15837,BAJA
81840010,SANTA TERESITA 1,ASCENCION DE GUARAYOS,RURAL,Santa Cruz,Abierta,-15.897492299277,-63.19093561172497,609.2850954485078,15838,BAJA
81840026,SANTA TERESITA 3,ASCENCION DE GUARAYOS,RURAL,Santa Cruz,Abierta,-15.897492299277,-63.19093561172497,609.2850954485078,15839,BAJA
61890036,WILLY TORDOYA ARGOTE,MINEROS,URBANO,Santa Cruz,Abierta,-17.013299942017,-63.22409820556601,609.3204517229213,15840,BAJA
61890038,VICTOR HUGO OTALORA,MINEROS,URBANO,Santa Cruz,Abierta,-17.013299942017,-63.22409820556601,609.3204517229213,15841,BAJA
61950058,GONZALO ORTIZ YUCRA,YAPACANI,URBANO,Santa Cruz,Abierta,-17.408959471891485,-63.863538026809294,609.3317323235135,15842,BAJA
81890043,ANGEL LIMPIAS DIAZ,MONTERO,URBANO,Santa Cruz,Abierta,-17.34460067749,-63.234760284424,609.365139389978,15843,BAJA
81890112,JUAN RAZUK MSEIQUE,MONTERO,URBANO,Santa Cruz,Abierta,-17.34460067749,-63.234760284424,609.365139389978,15844,BAJA
61890039,6 DE MARZO,MINEROS,URBANO,Santa Cruz,Abierta,-17.005199432373047,-63.2247314453125,609.4142151992171,15845,BAJA
61890040,JOSE BENEDICTO DAVALOS,MINEROS,URBANO,Santa Cruz,Abierta,-17.005199432373047,-63.2247314453125,609.4142151992171,15846,BAJA
61890020,BENJAMIN BANEGAS VACA,MINEROS,URBANO,Santa Cruz,Abierta,-17.12561358815551,-63.22857676704552,609.4302567783092,15847,BAJA
61890030,24 DE SEPTIEMBRE I,MINEROS,URBANO,Santa Cruz,Abierta,-17.136658449808223,-63.22905151804355,609.4445496020777,15848,BAJA
81840001,MI DULCE HOGAR,ASCENCION DE GUARAYOS,URBANO,Santa Cruz,Abierta,-15.892236968054137,-63.19228334785295,609.4453052058716,15849,BAJA
61890028,MARY DIEZ DE BEJARANO,MINEROS,URBANO,Santa Cruz,Abierta,-17.12774110135362,-63.22917489965823,609.4869147131144,15850,BAJA
81840033,RESIDENCIAL,ASCENCION DE GUARAYOS,URBANO,Santa Cruz,Abierta,-15.886799812317,-63.19330978393498,609.571666989051,15851,BAJA
81840041,RESIDENCIAL 2,ASCENCION DE GUARAYOS,URBANO,Santa Cruz,Abierta,-15.886799812317,-63.19330978393498,609.571666989051,15852,BAJA
81840037,MARIA AYMA MAMANI,ASCENCION DE GUARAYOS,URBANO,Santa Cruz,Abierta,-15.884179447610924,-63.19387434681323,609.6400481489264,15853,BAJA
61890002,ALICE ALVAREZ DE ARREDONDO I,MINEROS,URBANO,Santa Cruz,Abierta,-17.118554376661,-63.23035597801197,609.6426754783843,15854,BAJA
81890015,VILLA VIRGINIA,MONTERO,URBANO,Santa Cruz,Abierta,-17.33914960333688,-63.23750758171093,609.6751746571812,15855,BAJA
61890003,ALICE ALVAREZ DE ARREDONDO II,MINEROS,URBANO,Santa Cruz,Abierta,-17.119600296020508,-63.23090362548828,609.6975106866246,15856,BAJA
61890107,ATENAS,MINEROS,URBANO,Santa Cruz,Abierta,-17.12140083313,-63.23113632202103,609.71636465006,15857,BAJA
61890018,SAN ISIDRO,MINEROS,URBANO,Santa Cruz,Abierta,-17.113500595093,-63.23184967040999,609.8181507640641,15858,BAJA
61890115,MANUEL JESUS MENDEZ CHAVEZ,MINEROS,URBANO,Santa Cruz,Abierta,-17.113500595093,-63.23184967040999,609.8181507640641,15859,BAJA
61890133,JUAN EVO MORALES AYMA,MINEROS,URBANO,Santa Cruz,Abierta,-17.126780099905,-63.232482075691,609.8418941455503,15860,BAJA
61840044,LUIS ESPY ALVERTH,EL PUENTE,RURAL,Santa Cruz,Abierta,-16.368600845337,-63.20982742309599,609.8554756398778,15861,BAJA
81890114,NUEVA ESPERANZA,MONTERO,URBANO,Santa Cruz,Abierta,-17.352699279785,-63.23968505859398,609.8615069604044,15862,BAJA
81890099,LA ESPERANZA,MONTERO,URBANO,Santa Cruz,Abierta,-17.352699279785,-63.23968505859398,609.8615069604044,15863,BAJA
61890006,MCAL. SANTA CRUZ I,MINEROS,URBANO,Santa Cruz,Abierta,-17.123899459838867,-63.233001708984375,609.9066228609022,15864,BAJA
81890111,DIVINO NIÑO,MONTERO,URBANO,Santa Cruz,Abierta,-17.350500106811,-63.24032974243198,609.937321700935,15865,BAJA
71840014,1RO. DE ABRIL,URUBICHA,RURAL,Santa Cruz,Abierta,-15.50389957428,-63.18608093261702,609.942018476199,15866,BAJA
61890010,1RO. DE MAYO A,MINEROS,URBANO,Santa Cruz,Abierta,-17.109699249267578,-63.23291778564453,609.9442470132992,15867,BAJA
81890113,LIBERTAD,MONTERO,URBANO,Santa Cruz,Abierta,-17.346300125122,-63.24042892455998,609.9618279028175,15868,BAJA
81890041,SAN JOSE OBRERO MAÑANA,MONTERO,URBANO,Santa Cruz,Abierta,-17.346300125122,-63.24042892455998,609.9618279028175,15869,BAJA
81890042,SAN JOSE OBRERO TARDE,MONTERO,URBANO,Santa Cruz,Abierta,-17.346300125122,-63.24042892455998,609.9618279028175,15870,BAJA
61890122,EULOGIO ARREDONDO COIMBRA,MINEROS,URBANO,Santa Cruz,Abierta,-17.112328797229335,-63.233854532241935,610.0352916160236,15871,BAJA
81930035,LUISA LIMPIAS PARADA,PORTACHUELO,RURAL,Santa Cruz,Abierta,-17.419738384005356,-63.476019561290855,610.0627230925236,15872,BAJA
61890123,DALLAS,MINEROS,URBANO,Santa Cruz,Abierta,-17.11720085144043,-63.2343978881836,610.0771259806127,15873,BAJA
81930031,LA PEÑA,PORTACHUELO,RURAL,Santa Cruz,Abierta,-17.41923928525907,-63.49983251094841,610.1182827649601,15874,BAJA
81890006,SAN SILVESTRE MAÑANA,MONTERO,URBANO,Santa Cruz,Abierta,-17.331699371338,-63.241840362549,610.1603466212975,15875,BAJA
81890108,SAN SILVESTRE TARDE,MONTERO,URBANO,Santa Cruz,Abierta,-17.331699371338,-63.241840362549,610.1603466212975,15876,BAJA
61890035,ROBERTO BARBERY PAZ II,MINEROS,URBANO,Santa Cruz,Abierta,-17.007699966430664,-63.23325347900391,610.3132636648586,15877,BAJA
51890002,RENE BARRIENTOS ORTUÑO,MINEROS,URBANO,Santa Cruz,Abierta,-17.014299392700195,-63.23365783691406,610.3348003349101,15878,BAJA
61890119,EDUARDO ABAROA III,MINEROS,RURAL,Santa Cruz,Abierta,-16.962799072266,-63.232177734375,610.3448303789554,15879,BAJA
61890051,EDUARDO ABAROA I,MINEROS,RURAL,Santa Cruz,Abierta,-16.962799072266,-63.232177734375,610.3448303789554,15880,BAJA
81890005,SAN ANTONIO,MONTERO,URBANO,Santa Cruz,Abierta,-17.341899871826,-63.24519729614303,610.4831439500227,15881,BAJA
71930075,2 DE AGOSTO,SANTA ROSA DEL SARA,RURAL,Santa Cruz,Abierta,-16.649499893189,-63.87594985961903,610.486853842353,15882,BAJA
81890004,DANIEL RIVERO OCHOA NOCHE,MONTERO,URBANO,Santa Cruz,Abierta,-17.340299606323,-63.24523925781199,610.4929269807836,15883,BAJA
81890001,DANIEL RIVERO OCHOA TARDE,MONTERO,URBANO,Santa Cruz,Abierta,-17.340299606323,-63.24523925781199,610.4929269807836,15884,BAJA
81890003,DANIEL RIVERO OCHOA MAÑANA,MONTERO,URBANO,Santa Cruz,Abierta,-17.340299606323,-63.24523925781199,610.4929269807836,15885,BAJA
51950001,SAN JOSE OBRERO,SAN JUAN DE YAPACANI,URBANO,Santa Cruz,Abierta,-17.289199829102,-63.85635757446301,610.4929614416462,15886,BAJA
61890009,LOS MANGALES,MINEROS,URBANO,Santa Cruz,Abierta,-17.119699478149414,-63.23878860473633,610.5360497609792,15887,BAJA
81890055,MARCO ANTONIO CHAVEZ MAÑANA,MONTERO,URBANO,Santa Cruz,Abierta,-17.35359954834,-63.246280670166016,610.5593158205063,15888,BAJA
81890056,MARCO ANTONIO CHAVEZ TARDE,MONTERO,URBANO,Santa Cruz,Abierta,-17.35359954834,-63.246280670166016,610.5593158205063,15889,BAJA
71890009,ARMINDA MERCADO PARADA,GENERAL SAAVEDRA,RURAL,Santa Cruz,Abierta,-17.229000091553,-63.24265289306601,610.5870645905267,15890,BAJA
81890144,MARIA AUXILIADORA  C,MONTERO,URBANO,Santa Cruz,Abierta,-17.3564447317143,-63.2469928264618,610.6255081519627,15891,BAJA
81890057,MARIA AUXILIADORA A,MONTERO,URBANO,Santa Cruz,Abierta,-17.356899261475,-63.247154235840014,610.641144036685,15892,BAJA
61890129,APIGUAIKI TUMPA,MINEROS,URBANO,Santa Cruz,Abierta,-17.125544379284726,-63.24011026581138,610.6574665051127,15893,BAJA
81890096,ROLANDO ORTIZ,MONTERO,URBANO,Santa Cruz,Abierta,-17.349300384521,-63.24763107299799,610.7171179660226,15894,BAJA
81890053,ANGEL SAAVEDRA,MONTERO,URBANO,Santa Cruz,Abierta,-17.349100112915,-63.24766921997099,610.7218381909844,15895,BAJA
81890052,EDUARDO ABAROA,MONTERO,URBANO,Santa Cruz,Abierta,-17.349100112915,-63.24766921997099,610.7218381909844,15896,BAJA
81930020,LIDIO MEDINA,PORTACHUELO,RURAL,Santa Cruz,Abierta,-17.413400650024,-63.33081436157204,610.7682396393283,15897,BAJA
81890115,NUEVO MILENIO,MONTERO,URBANO,Santa Cruz,Abierta,-17.32029914856,-63.247261047363,610.7742898250117,15898,BAJA
81890068,SALESIANA MUYURINA B,MONTERO,URBANO,Santa Cruz,Abierta,-17.362199783325,-63.24908065795898,610.8281632055329,15899,BAJA
81890086,SALESIANA MUYURINA C,MONTERO,URBANO,Santa Cruz,Abierta,-17.362199783325,-63.24908065795898,610.8281632055329,15900,BAJA
71930081,LA CONQUISTA,SANTA ROSA DEL SARA,RURAL,Santa Cruz,Abierta,-16.862800598144,-63.86616516113298,610.8453570630361,15901,BAJA
81890088,NOEL KEMPF MERCADO,MONTERO,URBANO,Santa Cruz,Abierta,-17.349899291992,-63.248985290527,610.8590161035958,15902,BAJA
81950011,DELICIAS DE MADREJON,BUENA VISTA,RURAL,Santa Cruz,Abierta,-17.412200927734,-63.66858673095703,610.901792724651,15903,BAJA
81890064,VILLA COPACABANA,MONTERO,RURAL,Santa Cruz,Abierta,-17.385599136352,-63.25114822387701,610.969763682085,15904,BAJA
81890116,GENERAL VELASCO II,MONTERO,URBANO,Santa Cruz,Abierta,-17.330200195312,-63.250205993652,611.0543151156758,15905,BAJA
81890008,ELVIRA FRIAS,MONTERO,URBANO,Santa Cruz,Abierta,-17.330200195312,-63.250205993652,611.0543151156758,15906,BAJA
81890009,GRAL. VELASCO,MONTERO,URBANO,Santa Cruz,Abierta,-17.330200195312,-63.250205993652,611.0543151156758,15907,BAJA
81890066,SANTA MARIA MAZZARELLO B,MONTERO,URBANO,Santa Cruz,Abierta,-17.360200881958,-63.25117111205998,611.0569345452055,15908,BAJA
81890085,SANTA MARIA MAZZARELLO A,MONTERO,URBANO,Santa Cruz,Abierta,-17.360200881958,-63.25117111205998,611.0569345452055,15909,BAJA
71950007,6 DE AGOSTO,SAN CARLOS,URBANO,Santa Cruz,Abierta,-17.41069984436035,-63.73551177978516,611.0688933258054,15910,BAJA
81890128,SAN FRANCISCO DE SALES,MONTERO,URBANO,Santa Cruz,Abierta,-17.345581765034,-63.251104640564,611.0985925727925,15911,BAJA
71950005,TARCISIO DEL FABRO,SAN CARLOS,URBANO,Santa Cruz,Abierta,-17.41010093688965,-63.72688293457031,611.1355637054442,15912,BAJA
81950019,SAN MIGUEL AFUERA,BUENA VISTA,RURAL,Santa Cruz,Abierta,-17.409700393677,-63.53228378295898,611.1801521758763,15913,BAJA
41890008,GUALBERTO VILLARROEL II,MINEROS,RURAL,Santa Cruz,Abierta,-16.389818898675614,-63.876947152217895,611.2015265330311,15914,BAJA
71950059,SAGRADO CORAZON 4,SAN JUAN DE YAPACANI,URBANO,Santa Cruz,Abierta,-17.29450035095215,-63.84888458251953,611.2696626865459,15915,BAJA
81890091,JUAN PABLO II,MONTERO,URBANO,Santa Cruz,Abierta,-17.33930015564,-63.252597808838,611.2781807435043,15916,BAJA
81950008,6 DE AGOSTO,BUENA VISTA,RURAL,Santa Cruz,Abierta,-17.408700942993,-63.610588073730014,611.291411026019,15917,BAJA
81890050,TEOFILO YURI,MONTERO,URBANO,Santa Cruz,Abierta,-17.340799331665,-63.25300216674799,611.3161540071287,15918,BAJA
81890013,AMERICANO MONTERO 3,MONTERO,URBANO,Santa Cruz,Abierta,-17.34078937,-63.253001900000015,611.3161588497584,15919,BAJA
81890011,AMERICANO MONTERO 2,MONTERO,URBANO,Santa Cruz,Abierta,-17.34078937,-63.253001900000015,611.3161588497584,15920,BAJA
81890059,NACIONAL MONTERO,MONTERO,URBANO,Santa Cruz,Abierta,-17.347299575806,-63.253509521484034,611.3484042424019,15921,BAJA
81890062,NACIONAL 6 DE JUNIO,MONTERO,URBANO,Santa Cruz,Abierta,-17.347299575806,-63.253509521484034,611.3484042424019,15922,BAJA
81890060,MARCELIANO MONTERO,MONTERO,URBANO,Santa Cruz,Abierta,-17.347299575806,-63.253509521484034,611.3484042424019,15923,BAJA
71950016,SAGRADO CORAZON 2,SAN JUAN DE YAPACANI,URBANO,Santa Cruz,Abierta,-17.29400062561,-63.84797668456997,611.3678207962283,15924,BAJA
71950017,SAGRADO CORAZON 3,SAN JUAN DE YAPACANI,URBANO,Santa Cruz,Abierta,-17.29400062561035,-63.84788513183594,611.3775517017581,15925,BAJA
81890047,VICTOR SALVATIERRA,MONTERO,URBANO,Santa Cruz,Abierta,-17.34169960022,-63.25368118286099,611.3853068297909,15926,BAJA
81890048,REPUBLICA VENEZUELA,MONTERO,URBANO,Santa Cruz,Abierta,-17.34169960022,-63.25368118286099,611.3853068297909,15927,BAJA
71890038,MARCELO QUIROGA SANTA CRUZ,GENERAL SAAVEDRA,RURAL,Santa Cruz,Abierta,-17.283185,-63.25232499999999,611.4358090426086,15928,BAJA
71950063,SAGRADO CORAZON 1,SAN JUAN DE YAPACANI,URBANO,Santa Cruz,Abierta,-17.294399261475,-63.84702301025402,611.4678598021953,15929,BAJA
81890087,SANTA MARIA MAZZARELLO C,MONTERO,URBANO,Santa Cruz,Abierta,-17.349994397115424,-63.25482612848253,611.4793178278416,15930,BAJA
81890065,SANTA MARIA MAZZARELLO D,MONTERO,URBANO,Santa Cruz,Abierta,-17.349994397115424,-63.25482612848253,611.4793178278416,15931,BAJA
71950004,MIGUEL MARIA DE AGUIRRE,SAN CARLOS,URBANO,Santa Cruz,Abierta,-17.406499862671,-63.72745895385697,611.536435287464,15932,BAJA
71950019,SAN JUAN,SAN JUAN DE YAPACANI,URBANO,Santa Cruz,Abierta,-17.293399810791,-63.84609222412098,611.5701119333092,15933,BAJA
71930078,ALFREDO VACAFLOR,SANTA ROSA DEL SARA,RURAL,Santa Cruz,Abierta,-16.671300888061,-63.864540100098,611.6340884974001,15934,BAJA
81890070,NACIONAL LA FLORESTA,MONTERO,URBANO,Santa Cruz,Abierta,-17.352500915527,-63.25693130493198,611.6946423767797,15935,BAJA
81890071,JOSE CRONEMBOLD,MONTERO,URBANO,Santa Cruz,Abierta,-17.352500915527,-63.25693130493198,611.6946423767797,15936,BAJA
81950014,SAN MIGUEL RINCON,BUENA VISTA,RURAL,Santa Cruz,Abierta,-17.405000686646,-63.531059265137,611.7033235625669,15937,BAJA
81930034,GABRIEL RENE MORENO,PORTACHUELO,RURAL,Santa Cruz,Abierta,-17.40402956909516,-63.50893402099598,611.8114283683265,15938,BAJA
81890073,SIMON BOLIVAR,MONTERO,URBANO,Santa Cruz,Abierta,-17.349800109863,-63.25820159912098,611.8386268016834,15939,BAJA
81890072,PROF. ADELFA AÑEZ DE RUIZ,MONTERO,URBANO,Santa Cruz,Abierta,-17.349800109863,-63.25820159912098,611.8386268016834,15940,BAJA
72180029,PRIMAVERA,SAN ANDRES/ LORETO,RURAL,Beni,Abierta,-15.19629955291748,-63.89413833618164,611.848066230774,15941,BAJA
71950027,2 DE AGOSTO,SAN CARLOS,RURAL,Santa Cruz,Abierta,-17.10379981994629,-63.84916687011719,611.8697096540903,15942,BAJA
81890089,RENE MORENO -  MONTERO,MONTERO,URBANO,Santa Cruz,Abierta,-17.338600158691,-63.25815200805698,611.8707107365578,15943,BAJA
81890094,EVANGELICO METODISTA INSTITUTO AMERICANO,MONTERO,URBANO,Santa Cruz,Abierta,-17.334400177002,-63.258384704590014,611.9094394568798,15944,BAJA
71950002,RUBEN DARIO ZABALA,SAN CARLOS,URBANO,Santa Cruz,Abierta,-17.40299987793,-63.72832107544002,611.9260535888321,15945,BAJA
71950003,RENE BARRIENTOS ORTUÑO,SAN CARLOS,URBANO,Santa Cruz,Abierta,-17.40299987793,-63.72832107544002,611.9260535888321,15946,BAJA
